model,task,context_length,depth_pct,question,expected_answer,model_response,prompt_tokens,completion_tokens,cached_tokens,tokens_used,latency_s,response_chars,question_chars,context_chars,sample_id,experiment,variant,needle_style,domain,difficulty,answer_type,num_needles,distractor_count,target_needle_id,inserted_needles,em_score,contains_score,expected_answer_chars,row_cost_cny,contains_per_1k_output_tokens,contains_per_cny
deepseek,niah,2000,90,区域配送的 SLA 指标是多少？,92.1%,92.1% 的 24 小时履约率。,1528,13,896,1541,0.92,17,16,1909,v2-niah-2000-90-08-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",0,1,5,0.000748,76.92307692307693,1336.8983957219252
deepseek,niah,2000,90,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025年6月18日,1384,7,512,1391,0.77,10,20,1766,v2-niah-2000-90-09-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2,manufacturing_multi_key_line_switch,"[""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。"", ""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。""]",1,1,10,0.000937,142.85714285714286,1067.2358591248667
deepseek,niah,2000,100,公司 2025 年资本开支上限是多少？,18.6亿元,18.6亿元。,1414,5,1024,1419,0.69,7,19,1922,v2-niah-2000-100-00-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",0,1,6,0.000502,200.0,1992.0318725099603
deepseek,niah,2000,100,同店销售额同比增长了多少？,8.9%,8.9%,1587,4,1280,1591,0.92,4,13,1918,v2-niah-2000-100-01-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",1,1,4,0.000443,250.0,2257.3363431151242
deepseek,niah,2000,100,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4亿元,1261,4,512,1265,0.86,5,21,1732,v2-niah-2000-100-02-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2,finance_multi_key_fcf,"[""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。"", ""董事会最终批准的年度自由现金流目标为 9.4 亿元。""]",1,1,5,0.000808,250.0,1237.6237623762377
deepseek,niah,2000,100,本季度封装段一次良率目标是多少？,98.2%,98.2%,1514,4,1152,1518,0.83,5,16,1891,v2-niah-2000-100-03-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",1,1,5,0.000485,250.0,2061.8556701030925
deepseek,niah,2000,100,同店销售额同比增长了多少？,8.9%,8.9%,1062,4,768,1066,1.0,4,13,1920,v2-niah-2000-100-04-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",1,1,4,0.000379,250.0,2638.5224274406332
deepseek,niah,2000,100,院务会最终批准的日间手术中心新增床位数是多少？,42张,42张,1407,2,512,1409,0.74,3,23,1764,v2-niah-2000-100-05-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""去年同院区普通病房实际新增床位数为 28 张。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。""]",1,1,3,0.00095,500.0,1052.6315789473683
deepseek,niah,2000,100,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天,1123,4,896,1127,0.69,4,21,1867,v2-niah-2000-100-06-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",1,1,4,0.000325,250.0,3076.923076923077
deepseek,niah,2000,100,同店销售额同比增长了多少？,8.9%,8.9%,1239,4,1024,1243,0.84,4,13,1905,v2-niah-2000-100-07-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",1,1,4,0.000325,250.0,3076.923076923077
deepseek,niah,2000,100,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025年6月18日,1405,7,640,1412,0.77,10,20,1754,v2-niah-2000-100-08-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2,manufacturing_multi_key_line_switch,"[""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。"", ""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。""]",1,1,10,0.000843,142.85714285714286,1186.2396204033214
deepseek,niah,2000,100,本季度封装段一次良率目标是多少？,98.2%,98.2%,1050,4,768,1054,0.81,5,16,1919,v2-niah-2000-100-09-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",1,1,5,0.000367,250.0,2724.7956403269754
deepseek,niah,4000,0,同店销售额同比增长了多少？,8.9%,8.9%,1767,4,1024,1771,0.5,4,13,3914,v2-niah-4000-0-00-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",1,1,4,0.000853,250.0,1172.3329425556858
deepseek,niah,4000,0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025年6月18日,2536,7,0,2543,0.71,10,20,3766,v2-niah-4000-0-01-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2,manufacturing_multi_key_line_switch,"[""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。"", ""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。""]",1,1,10,0.00255,142.85714285714286,392.156862745098
deepseek,niah,4000,0,本季度封装段一次良率目标是多少？,98.2%,98.2%,3301,4,0,3305,0.55,5,16,3903,v2-niah-4000-0-02-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",1,1,5,0.003309,250.0,302.2061045633122
deepseek,niah,4000,0,同店销售额同比增长了多少？,8.9%,8.9%,3083,4,0,3087,0.62,4,13,3901,v2-niah-4000-0-03-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",1,1,4,0.003091,250.0,323.51989647363314
deepseek,niah,4000,0,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,2025年6月18日,1716,7,0,1723,0.51,10,20,3751,v2-niah-4000-0-04-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2,manufacturing_multi_key_line_switch,"[""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。"", ""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。""]",1,1,10,0.00173,142.85714285714286,578.0346820809249
deepseek,niah,4000,0,公司 2025 年资本开支上限是多少？,18.6亿元,18.6亿元。,3157,5,0,3162,0.61,7,19,3892,v2-niah-4000-0-05-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",0,1,6,0.003167,200.0,315.75623618566465
deepseek,niah,4000,0,区域配送的 SLA 指标是多少？,92.1%,92.1%,2413,4,0,2417,0.55,5,16,3888,v2-niah-4000-0-06-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",1,1,5,0.002421,250.0,413.0524576621231
deepseek,niah,4000,0,院务会最终批准的日间手术中心新增床位数是多少？,42张,42张。,2682,3,0,2685,0.6,4,23,3704,v2-niah-4000-0-07-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2,healthcare_multi_key_bed_plan,"[""院务会最终批准的日间手术中心新增床位数为 42 张。"", ""去年同院区普通病房实际新增床位数为 28 张。"", ""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。""]",0,1,3,0.002688,333.3333333333333,372.0238095238095
deepseek,niah,4000,0,急诊药房重点监控药品的库存周转天数是多少？,6.5天,6.5天。,2707,5,0,2712,0.46,5,21,3910,v2-niah-4000-0-08-healthcare_inventory_turnover,v2,style_aligned,style_aligned,healthcare,medium,short_span,1,0,healthcare_inventory_turnover,"[""院内周报显示，急诊药房的重点监控药品库存周转天数已压缩至 6.5 天。""]",0,1,4,0.002717,200.0,368.05299963194705
deepseek,niah,4000,0,同店销售额同比增长了多少？,8.9%,8.9%,2408,4,0,2412,0.41,4,13,3889,v2-niah-4000-0-09-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",1,1,4,0.002416,250.0,413.90728476821187
deepseek,niah,4000,10,A3 产线切换到新工艺的正式日期是哪天？,2025年6月18日,,0,0,0,0,0.0,0,20,3735,v2-niah-4000-10-00-manufacturing_multi_key_line_switch,v2,multi_key,multi_key,manufacturing,hard,short_span,3,2,manufacturing_multi_key_line_switch,"[""工厂排产会上确认，A3 产线切换到新工艺的正式日期为 2025 年 6 月 18 日。"", ""A2 产线切换到同类工艺的历史日期为 2025 年 5 月 30 日。"", ""工程试跑记录显示，A3 产线在 2025 年 6 月 12 日完成了小批量验证。""]",0,0,10,0.0,0.0,0.0
deepseek,niah,4000,10,本季度封装段一次良率目标是多少？,98.2%,98.2%,2786,4,128,2790,0.74,5,16,3835,v2-niah-4000-10-01-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",1,1,5,0.002679,250.0,373.2736095558044
deepseek,niah,4000,10,同店销售额同比增长了多少？,8.9%,8.9%,3083,4,128,3087,0.61,4,13,3901,v2-niah-4000-10-02-retail_numeric_confusable_growth,v2,numeric_confusable,numeric_confusable,retail,hard,numeric,1,0,retail_numeric_confusable_growth,"[""门店运营简报写明，同店销售额同比增长 8.9%，会员复购率提升 3.2 个百分点，问题若仅问销售增长应返回同店销售额同比增幅。""]",1,1,4,0.002976,250.0,336.0215053763441
deepseek,niah,4000,10,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4亿元,2119,4,128,2123,0.43,5,21,3754,v2-niah-4000-10-03-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2,finance_multi_key_fcf,"[""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。"", ""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。""]",1,1,5,0.002012,250.0,497.0178926441352
deepseek,niah,4000,10,本季度封装段一次良率目标是多少？,98.2%,98.2%,3112,4,128,3116,0.8,5,16,3921,v2-niah-4000-10-04-manufacturing_yield_target,v2,style_aligned,style_aligned,manufacturing,medium,numeric,1,0,manufacturing_yield_target,"[""产线月度经营复盘中明确，本季度封装段一次良率目标为 98.2%。""]",1,1,5,0.003005,250.0,332.77870216306155
deepseek,niah,4000,10,2025 年一季度综合毛利率是多少？,23.7%,23.7%,3166,4,0,3170,0.91,5,18,3915,v2-niah-4000-10-05-finance_numeric_confusable_margin,v2,numeric_confusable,numeric_confusable,finance,hard,numeric,1,0,finance_numeric_confusable_margin,"[""管理层说明指出，2025 年一季度综合毛利率为 23.7%，营业利润率为 11.4%，其中对外披露口径要求优先引用综合毛利率。""]",1,1,5,0.003174,250.0,315.05986137366097
deepseek,niah,4000,10,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,,0,0,0,0,0.0,0,21,3747,v2-niah-4000-10-06-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2,finance_multi_key_fcf,"[""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。"", ""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。""]",0,0,5,0.0,0.0,0.0
deepseek,niah,4000,10,公司 2025 年资本开支上限是多少？,18.6亿元,18.6亿元。,3157,5,128,3162,0.73,7,19,3892,v2-niah-4000-10-07-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",0,1,6,0.003052,200.0,327.653997378768
deepseek,niah,4000,10,区域配送的 SLA 指标是多少？,92.1%,92.1% 的 24 小时履约率。,2614,13,128,2627,1.42,17,16,3908,v2-niah-4000-10-08-logistics_numeric_confusable_sla,v2,numeric_confusable,numeric_confusable,logistics,hard,numeric,1,0,logistics_numeric_confusable_sla,"[""区域配送周报同时列出 96.4% 的妥投率和 92.1% 的 24 小时履约率，其中 SLA 对外口径指 24 小时履约率。""]",0,1,5,0.002525,76.92307692307693,396.03960396039605
deepseek,niah,4000,10,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4亿元,2951,4,256,2955,0.67,5,21,3747,v2-niah-4000-10-09-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2,finance_multi_key_fcf,"[""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。"", ""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。""]",1,1,5,0.002729,250.0,366.43459142543054
deepseek,niah,4000,25,董事会最终批准的年度自由现金流目标是多少？,9.4亿元,9.4亿元。,2118,5,0,2123,0.39,6,21,3754,v2-niah-4000-25-00-finance_multi_key_fcf,v2,multi_key,multi_key,finance,hard,numeric,3,2,finance_multi_key_fcf,"[""财务部早期草案曾讨论将年度自由现金流目标设为 8.7 亿元，但该方案未获批准。"", ""董事会最终批准的年度自由现金流目标为 9.4 亿元。"", ""上一财年的自由现金流实际完成值为 7.9 亿元。""]",0,1,5,0.002128,200.0,469.92481203007515
deepseek,niah,4000,25,公司 2025 年资本开支上限是多少？,18.6亿元,18.6亿元。,3045,5,512,3050,1.64,7,19,3887,v2-niah-4000-25-01-finance_capex_budget,v2,style_aligned,style_aligned,finance,medium,numeric,1,0,finance_capex_budget,"[""根据董事会审议通过的预算方案，公司 2025 年资本开支上限为 18.6 亿元。""]",0,1,6,0.002594,200.0,385.50501156515037
deepseek,niah,4000,25,2025 年一季度综合毛利率是多少？,23.7%,23.7%,1765,4,384,1769,0.91,5,18,3914,v2-niah-4000-25-02-finance_numeric_confusable_margin,v2,numeric_confusable,numeric_confusable,finance,hard,numeric,1,0,finance_numeric_confusable_margin,"[""管理层说明指出，2025 年一季度综合毛利率为 23.7%，营业利润率为 11.4%，其中对外披露口径要求优先引用综合毛利率。""]",1,1,5,0.001427,250.0,700.7708479327259
deepseek,niah,4000,25,院务会最终批准的日间手术中心新增床位数是多少？,42张,42张。,2682,3,128,2685,0.45,4,23,3704,v2-niah-4000-25-03-healthcare_multi_key_bed_plan,v2,multi_key,multi_key,healthcare,hard,numeric,3,2,healthcare_multi_key_bed_plan,"[""规划部门的测算底稿曾建议新增 36 张床位以控制初期成本。"", ""院务会最终批准的日间手术中心新增床位数为 42 张。"", ""去年同院区普通病房实际新增床位数为 28 张。""]",0,1,3,0.002573,333.3333333333333,388.65137971239795
